Transaction ID,Customer ID,Transaction Date,Business Line,Product/Service,Revenue,Data Source,Email,Age Range,Gender,Region
TXN000219,CUST00227,2024-01-30,Consumer Products,Merchandise - Collectibles,21.1,3rd Party - Target,,,,Southwest
TXN000220,CUST00081,2024-01-30,Consumer Products,Merchandise - Toys,19.01,3rd Party - Amazon,,,,South
TXN000221,CUST00130,2024-01-30,Consumer Products,Merchandise - Toys,46.5,3rd Party - Amazon,,,,East Coast
TXN000222,CUST00232,2024-01-31,Theatrical,Mystery Manor,14.63,3rd Party - Regal Cinemas,,,,West Coast
TXN000223,CUST00212,2024-01-31,Streaming,Annual Subscription,107.58,1st Party - Streaming Platform,cust00212@email.com,18-24,Other,South
TXN000224,CUST00228,2024-01-31,Studio Tours,General Admission,50.57,1st Party - Studio Tours,cust00228@email.com,35-44,M,East Coast
TXN000225,CUST00126,2024-01-31,Consumer Products,Merchandise - Apparel,92.8,3rd Party - Walmart,,,,East Coast
TXN000226,CUST00716,2024-01-31,Theatrical,Space Odyssey 2,26.95,3rd Party - Cinemark,,,,West Coast
TXN000227,CUST00179,2024-01-31,Online Store,Apparel,118.06,1st Party - Online Store,cust00179@email.com,18-24,Prefer not to say,Southwest
TXN000228,CUST00017,2024-02-01,Theatrical,Space Odyssey 2,26.71,3rd Party - Cinemark,,,,South
TXN000229,CUST00017,2024-02-01,Studio Tours,VIP Tour,162.56,1st Party - Studio Tours,cust00017@email.com,18-24,Prefer not to say,West Coast
TXN000230,CUST00187,2024-02-01,Consumer Products,Merchandise - Home Goods,71.46,3rd Party - Amazon,,,,Southwest
TXN000231,CUST00038,2024-02-01,Studio Tours,Behind-the-Scenes Experience,288.12,1st Party - Studio Tours,cust00038@email.com,55+,M,Midwest
TXN000232,CUST00060,2024-02-02,Streaming,Monthly Subscription,10.59,1st Party - Streaming Platform,cust00060@email.com,25-34,Other,South
TXN000233,CUST00160,2024-02-02,Streaming,Annual Subscription,95.35,1st Party - Streaming Platform,cust00160@email.com,,,West Coast
TXN000234,CUST00071,2024-02-02,Streaming,Annual Subscription,110.53,1st Party - Streaming Platform,cust00071@email.com,45-54,Prefer not to say,International
TXN000235,CUST00169,2024-02-02,Online Store,Apparel,115.74,1st Party - Online Store,cust00169@email.com,35-44,Prefer not to say,East Coast
TXN000236,CUST00082,2024-02-02,Studio Tours,VIP Tour,276.79,1st Party - Studio Tours,cust00082@email.com,35-44,Other,International
TXN000237,CUST00132,2024-02-02,Online Store,Action Figure,33.32,1st Party - Online Store,cust00132@email.com,,,International
TXN000238,CUST00012,2024-02-02,Streaming,Annual Subscription,105.7,1st Party - Streaming Platform,cust00012@email.com,55+,F,International
TXN000239,CUST00079,2024-02-03,Online Store,Collectible,53.11,1st Party - Online Store,cust00079@email.com,55+,Prefer not to say,South
TXN000240,CUST00172,2024-02-03,Theatrical,Family Adventure,17.48,3rd Party - AMC Theatres,,,,Midwest
TXN000241,CUST00033,2024-02-03,Studio Tours,General Admission,47.43,1st Party - Studio Tours,cust00033@email.com,18-24,Prefer not to say,Midwest
TXN000242,CUST00215,2024-02-03,Studio Tours,VIP Tour,312.09,1st Party - Studio Tours,cust00215@email.com,18-24,F,International
TXN000243,CUST00076,2024-02-03,Online Store,Action Figure,108.92,1st Party - Online Store,cust00076@email.com,45-54,Prefer not to say,East Coast
TXN000244,CUST00172,2024-02-04,Consumer Products,Merchandise - Toys,35.06,3rd Party - Walmart,,,,East Coast
TXN000245,CUST00179,2024-02-04,Theatrical,Action Thriller,27.62,3rd Party - Cinemark,,,,International
TXN000246,CUST00194,2024-02-04,Studio Tours,VIP Tour,309.02,1st Party - Studio Tours,cust00194@email.com,,,Southwest
TXN000247,CUST00146,2024-02-04,Consumer Products,Merchandise - Apparel,22.93,3rd Party - Amazon,,,,Southwest
TXN000248,CUST00067,2024-02-04,Streaming,Annual Subscription,112.96,1st Party - Streaming Platform,cust00067@email.com,25-34,F,Midwest
TXN000249,CUST00202,2024-02-05,Online Store,Collectible,50.86,1st Party - Online Store,cust00202@email.com,45-54,Other,Southwest
TXN000250,CUST00088,2024-02-05,Studio Tours,General Admission,64.7,1st Party - Studio Tours,cust00088@email.com,55+,Prefer not to say,International
TXN000251,CUST00054,2024-02-05,Online Store,Action Figure,70.21,1st Party - Online Store,cust00054@email.com,25-34,M,International
TXN000252,CUST00104,2024-02-05,Theatrical,Family Adventure,20.64,3rd Party - Regal Cinemas,,,,West Coast
TXN000253,CUST00048,2024-02-05,Consumer Products,Merchandise - Home Goods,87.91,3rd Party - Target,,,,South
TXN000254,CUST00025,2024-02-05,Online Store,Books,96.24,1st Party - Online Store,cust00025@email.com,45-54,Other,International
TXN000255,CUST00749,2024-02-05,Consumer Products,Merchandise - Collectibles,18.67,3rd Party - Amazon,,,,East Coast
TXN000256,CUST00188,2024-02-06,Studio Tours,Behind-the-Scenes Experience,316.89,1st Party - Studio Tours,cust00188@email.com,,,East Coast
TXN000257,CUST00191,2024-02-06,Studio Tours,VIP Tour,259.43,1st Party - Studio Tours,cust00191@email.com,18-24,Prefer not to say,Midwest
TXN000258,CUST00097,2024-02-06,Theatrical,Family Adventure,21.11,3rd Party - Cinemark,,,,East Coast
TXN000259,CUST00044,2024-02-06,Studio Tours,Behind-the-Scenes Experience,212.28,1st Party - Studio Tours,cust00044@email.com,55+,Prefer not to say,West Coast
TXN000260,CUST00019,2024-02-06,Studio Tours,General Admission,67.85,1st Party - Studio Tours,cust00019@email.com,45-54,M,South
TXN000261,CUST00218,2024-02-07,Consumer Products,Merchandise - Toys,43.62,3rd Party - Amazon,,,,Southwest
TXN000262,CUST00126,2024-02-07,Streaming,Monthly Subscription,12.46,1st Party - Streaming Platform,cust00126@email.com,25-34,F,Southwest
TXN000263,CUST00224,2024-02-07,Studio Tours,VIP Tour,187.63,1st Party - Studio Tours,cust00224@email.com,55+,F,South
TXN000264,CUST00200,2024-02-07,Studio Tours,VIP Tour,205.46,1st Party - Studio Tours,cust00200@email.com,,,South
TXN000265,CUST00144,2024-02-07,Theatrical,Action Thriller,20.05,3rd Party - AMC Theatres,,,,Midwest
TXN000266,CUST00241,2024-02-07,Consumer Products,Merchandise - Collectibles,77.72,3rd Party - Target,,,,Midwest
TXN000267,CUST00187,2024-02-08,Studio Tours,Behind-the-Scenes Experience,328.42,1st Party - Studio Tours,cust00187@email.com,18-24,Prefer not to say,Southwest
TXN000268,CUST00717,2024-02-08,Consumer Products,Merchandise - Collectibles,60.22,3rd Party - Amazon,,,,Southwest
TXN000269,CUST00655,2024-02-08,Theatrical,Superhero Origins,26.26,3rd Party - AMC Theatres,,,,Southwest
TXN000270,CUST00188,2024-02-08,Online Store,Books,72.44,1st Party - Online Store,cust00188@email.com,18-24,Other,Southwest
TXN000271,CUST00201,2024-02-08,Studio Tours,VIP Tour,169.31,1st Party - Studio Tours,cust00201@email.com,55+,F,Midwest
TXN000272,CUST00113,2024-02-08,Studio Tours,Behind-the-Scenes Experience,216.28,1st Party - Studio Tours,cust00113@email.com,18-24,Prefer not to say,South
TXN000273,CUST00198,2024-02-08,Consumer Products,Merchandise - Collectibles,49.62,3rd Party - Walmart,,,,West Coast
TXN000274,CUST00107,2024-02-09,Streaming,Premium Tier Upgrade,104.77,1st Party - Streaming Platform,cust00107@email.com,18-24,Other,West Coast
TXN000275,CUST00063,2024-02-09,Studio Tours,General Admission,45.5,1st Party - Studio Tours,cust00063@email.com,45-54,F,East Coast
TXN000276,CUST00604,2024-02-09,Theatrical,Superhero Origins,25.79,3rd Party - Regal Cinemas,,,,Southwest
TXN000277,CUST00245,2024-02-09,Online Store,Books,115.66,1st Party - Online Store,cust00245@email.com,55+,Prefer not to say,Southwest
TXN000278,CUST00645,2024-02-09,Theatrical,Space Odyssey 2,14.73,3rd Party - AMC Theatres,,,,West Coast
TXN000279,CUST00024,2024-02-09,Studio Tours,VIP Tour,248.85,1st Party - Studio Tours,cust00024@email.com,25-34,Prefer not to say,West Coast
TXN000280,CUST00098,2024-02-09,Consumer Products,Merchandise - Home Goods,92.08,3rd Party - Walmart,,,,West Coast
TXN000281,CUST00072,2024-02-10,Studio Tours,VIP Tour,190.71,1st Party - Studio Tours,cust00072@email.com,,,Southwest
TXN000282,CUST00034,2024-02-10,Studio Tours,General Admission,61.99,1st Party - Studio Tours,cust00034@email.com,18-24,M,West Coast
TXN000283,CUST00603,2024-02-10,Consumer Products,Merchandise - Apparel,59.26,3rd Party - Walmart,,,,West Coast
TXN000284,CUST00065,2024-02-10,Streaming,Premium Tier Upgrade,121.52,1st Party - Streaming Platform,cust00065@email.com,25-34,Other,East Coast
TXN000285,CUST00621,2024-02-10,Consumer Products,Merchandise - Apparel,55.9,3rd Party - Walmart,,,,East Coast
TXN000286,CUST00122,2024-02-10,Studio Tours,General Admission,61.9,1st Party - Studio Tours,cust00122@email.com,25-34,Prefer not to say,East Coast
TXN000287,CUST00166,2024-02-10,Studio Tours,General Admission,81.89,1st Party - Studio Tours,cust00166@email.com,18-24,F,West Coast
TXN000288,CUST00220,2024-02-11,Theatrical,Action Thriller,26.74,3rd Party - Cinemark,,,,South
TXN000289,CUST00138,2024-02-11,Consumer Products,Merchandise - Home Goods,77.98,3rd Party - Walmart,,,,International
TXN000290,CUST00023,2024-02-11,Streaming,Monthly Subscription,11.34,1st Party - Streaming Platform,cust00023@email.com,,,West Coast
TXN000291,CUST00217,2024-02-11,Online Store,Collectible,57.9,1st Party - Online Store,cust00217@email.com,25-34,Prefer not to say,Southwest
TXN000292,CUST00110,2024-02-11,Streaming,Annual Subscription,134.85,1st Party - Streaming Platform,cust00110@email.com,,,Midwest
TXN000293,CUST00206,2024-02-12,Studio Tours,Behind-the-Scenes Experience,295.42,1st Party - Studio Tours,cust00206@email.com,,,Southwest
TXN000294,CUST00084,2024-02-12,Studio Tours,Behind-the-Scenes Experience,339.29,1st Party - Studio Tours,cust00084@email.com,35-44,F,South
TXN000295,CUST00207,2024-02-12,Consumer Products,Merchandise - Toys,42.7,3rd Party - Walmart,,,,International
TXN000296,CUST00221,2024-02-12,Theatrical,Superhero Origins,17.02,3rd Party - AMC Theatres,,,,Midwest
TXN000297,CUST00202,2024-02-12,Theatrical,Action Thriller,17.7,3rd Party - Regal Cinemas,,,,West Coast
TXN000298,CUST00148,2024-02-12,Online Store,Action Figure,26.64,1st Party - Online Store,cust00148@email.com,25-34,Prefer not to say,Midwest
TXN000299,CUST00031,2024-02-12,Theatrical,Space Odyssey 2,13.95,3rd Party - AMC Theatres,,,,International
TXN000300,CUST00219,2024-02-12,Streaming,Annual Subscription,135.53,1st Party - Streaming Platform,cust00219@email.com,55+,F,Southwest
TXN000301,CUST00125,2024-02-12,Consumer Products,Merchandise - Toys,25.15,3rd Party - Walmart,,,,West Coast
TXN000302,CUST00613,2024-02-12,Theatrical,Space Odyssey 2,26.96,3rd Party - Cinemark,,,,International
TXN000303,CUST00198,2024-02-12,Streaming,Monthly Subscription,10.61,1st Party - Streaming Platform,cust00198@email.com,55+,M,West Coast
TXN000304,CUST00068,2024-02-13,Streaming,Premium Tier Upgrade,113.91,1st Party - Streaming Platform,cust00068@email.com,25-34,F,South
TXN000305,CUST00067,2024-02-13,Consumer Products,Merchandise - Collectibles,58.66,3rd Party - Walmart,,,,East Coast
TXN000306,CUST00119,2024-02-13,Streaming,Annual Subscription,101.73,1st Party - Streaming Platform,cust00119@email.com,,,South
TXN000307,CUST00141,2024-02-13,Consumer Products,Merchandise - Home Goods,39.38,3rd Party - Amazon,,,,International
TXN000308,CUST00236,2024-02-13,Streaming,Annual Subscription,96.96,1st Party - Streaming Platform,cust00236@email.com,25-34,Other,Midwest
TXN000309,CUST00242,2024-02-14,Online Store,Collectible,28.93,1st Party - Online Store,cust00242@email.com,35-44,Prefer not to say,International
TXN000310,CUST00177,2024-02-14,Consumer Products,Merchandise - Apparel,68.36,3rd Party - Walmart,,,,East Coast
TXN000311,CUST00236,2024-02-14,Consumer Products,Merchandise - Collectibles,18.92,3rd Party - Walmart,,,,South
TXN000312,CUST00141,2024-02-14,Streaming,Monthly Subscription,11.99,1st Party - Streaming Platform,cust00141@email.com,25-34,Other,East Coast
TXN000313,CUST00156,2024-02-14,Streaming,Annual Subscription,106.89,1st Party - Streaming Platform,cust00156@email.com,45-54,Prefer not to say,International
TXN000314,CUST00128,2024-02-14,Consumer Products,Merchandise - Toys,39.11,3rd Party - Target,,,,International
TXN000315,CUST00227,2024-02-14,Consumer Products,Merchandise - Apparel,20.26,3rd Party - Amazon,,,,South
TXN000316,CUST00215,2024-02-15,Theatrical,Superhero Origins,27.35,3rd Party - Regal Cinemas,,,,International
TXN000317,CUST00211,2024-02-15,Theatrical,Mystery Manor,25.03,3rd Party - Cinemark,,,,South
TXN000318,CUST00173,2024-02-15,Theatrical,Superhero Origins,17.09,3rd Party - Cinemark,,,,Midwest
TXN000319,CUST00049,2024-02-15,Streaming,Premium Tier Upgrade,108.43,1st Party - Streaming Platform,cust00049@email.com,55+,F,International
TXN000320,CUST00191,2024-02-15,Theatrical,Space Odyssey 2,15.1,3rd Party - AMC Theatres,,,,South
TXN000321,CUST00026,2024-02-15,Online Store,Books,67.89,1st Party - Online Store,cust00026@email.com,55+,Other,West Coast
TXN000322,CUST00208,2024-02-15,Theatrical,Mystery Manor,25.79,3rd Party - AMC Theatres,,,,Southwest
TXN000323,CUST00091,2024-02-15,Streaming,Annual Subscription,94.27,1st Party - Streaming Platform,cust00091@email.com,45-54,Other,South
TXN000324,CUST00233,2024-02-15,Streaming,Premium Tier Upgrade,148.45,1st Party - Streaming Platform,cust00233@email.com,,,International
TXN000325,CUST00605,2024-02-16,Consumer Products,Merchandise - Toys,77.43,3rd Party - Amazon,,,,Midwest
TXN000326,CUST00007,2024-02-16,Studio Tours,Behind-the-Scenes Experience,195.78,1st Party - Studio Tours,cust00007@email.com,55+,M,International
TXN000327,CUST00054,2024-02-16,Studio Tours,VIP Tour,309.96,1st Party - Studio Tours,cust00054@email.com,35-44,M,South
TXN000328,CUST00182,2024-02-16,Studio Tours,VIP Tour,290.82,1st Party - Studio Tours,cust00182@email.com,25-34,Other,West Coast
TXN000329,CUST00736,2024-02-16,Consumer Products,Merchandise - Toys,55.87,3rd Party - Walmart,,,,International
TXN000330,CUST00087,2024-02-16,Consumer Products,Merchandise - Apparel,70.31,3rd Party - Walmart,,,,Midwest
TXN000331,CUST00059,2024-02-16,Streaming,Monthly Subscription,11.6,1st Party - Streaming Platform,cust00059@email.com,,,International
TXN000332,CUST00238,2024-02-16,Theatrical,Action Thriller,26,3rd Party - Regal Cinemas,,,,West Coast
TXN000333,CUST00710,2024-02-16,Theatrical,Family Adventure,16.61,3rd Party - Cinemark,,,,South
TXN000334,CUST00184,2024-02-16,Streaming,Monthly Subscription,9.02,1st Party - Streaming Platform,cust00184@email.com,25-34,F,West Coast
TXN000335,CUST00062,2024-02-16,Studio Tours,Behind-the-Scenes Experience,177.25,1st Party - Studio Tours,cust00062@email.com,45-54,Other,West Coast
TXN000336,CUST00099,2024-02-17,Studio Tours,General Admission,56.55,1st Party - Studio Tours,cust00099@email.com,25-34,Other,Midwest
TXN000337,CUST00037,2024-02-17,Theatrical,Space Odyssey 2,21.87,3rd Party - AMC Theatres,,,,Midwest
TXN000338,CUST00112,2024-02-17,Streaming,Monthly Subscription,11.04,1st Party - Streaming Platform,cust00112@email.com,45-54,F,Midwest
TXN000339,CUST00140,2024-02-17,Streaming,Annual Subscription,94.98,1st Party - Streaming Platform,cust00140@email.com,18-24,Prefer not to say,South
TXN000340,CUST00164,2024-02-17,Streaming,Monthly Subscription,14.27,1st Party - Streaming Platform,cust00164@email.com,55+,F,West Coast
TXN000341,CUST00223,2024-02-17,Studio Tours,Behind-the-Scenes Experience,296.19,1st Party - Studio Tours,cust00223@email.com,35-44,M,Southwest
TXN000342,CUST00225,2024-02-17,Theatrical,Action Thriller,17.96,3rd Party - Regal Cinemas,,,,Midwest
TXN000343,CUST00068,2024-02-17,Studio Tours,Behind-the-Scenes Experience,247.98,1st Party - Studio Tours,cust00068@email.com,35-44,Prefer not to say,International
TXN000344,CUST00131,2024-02-18,Theatrical,Superhero Origins,18.15,3rd Party - Regal Cinemas,,,,East Coast
TXN000345,CUST00118,2024-02-18,Online Store,Apparel,69.72,1st Party - Online Store,cust00118@email.com,45-54,Prefer not to say,International
TXN000346,CUST00730,2024-02-18,Consumer Products,Merchandise - Apparel,64.51,3rd Party - Target,,,,Southwest
TXN000347,CUST00196,2024-02-18,Online Store,Apparel,80.66,1st Party - Online Store,cust00196@email.com,18-24,M,West Coast
TXN000348,CUST00100,2024-02-18,Consumer Products,Merchandise - Home Goods,51.94,3rd Party - Walmart,,,,Southwest
TXN000349,CUST00024,2024-02-18,Online Store,Collectible,89.69,1st Party - Online Store,cust00024@email.com,45-54,M,Southwest
TXN000350,CUST00082,2024-02-19,Theatrical,Action Thriller,15.54,3rd Party - Cinemark,,,,West Coast
TXN000351,CUST00236,2024-02-19,Theatrical,Mystery Manor,20.39,3rd Party - AMC Theatres,,,,East Coast
TXN000352,CUST00068,2024-02-19,Online Store,Books,49.65,1st Party - Online Store,cust00068@email.com,45-54,Prefer not to say,East Coast
TXN000353,CUST00250,2024-02-19,Consumer Products,Merchandise - Toys,46.51,3rd Party - Target,,,,Midwest
TXN000354,CUST00201,2024-02-19,Consumer Products,Merchandise - Collectibles,89.06,3rd Party - Target,,,,International
TXN000355,CUST00237,2024-02-20,Online Store,Collectible,22.86,1st Party - Online Store,cust00237@email.com,35-44,Other,International
TXN000356,CUST00095,2024-02-20,Streaming,Annual Subscription,92.95,1st Party - Streaming Platform,cust00095@email.com,45-54,F,Midwest
TXN000357,CUST00769,2024-02-20,Consumer Products,Merchandise - Collectibles,86.73,3rd Party - Amazon,,,,East Coast
TXN000358,CUST00014,2024-02-20,Streaming,Premium Tier Upgrade,116.23,1st Party - Streaming Platform,cust00014@email.com,35-44,Prefer not to say,Midwest
TXN000359,CUST00246,2024-02-20,Consumer Products,Merchandise - Toys,90.81,3rd Party - Amazon,,,,East Coast
TXN000360,CUST00102,2024-02-20,Studio Tours,VIP Tour,288.11,1st Party - Studio Tours,cust00102@email.com,,,Midwest
TXN000361,CUST00103,2024-02-20,Online Store,Books,108.77,1st Party - Online Store,cust00103@email.com,55+,Other,East Coast
TXN000362,CUST00198,2024-02-20,Theatrical,Family Adventure,18.76,3rd Party - Cinemark,,,,Southwest
TXN000363,CUST00222,2024-02-21,Studio Tours,General Admission,60.21,1st Party - Studio Tours,cust00222@email.com,35-44,F,Midwest
TXN000364,CUST00060,2024-02-21,Consumer Products,Merchandise - Collectibles,34.83,3rd Party - Amazon,,,,East Coast
TXN000365,CUST00151,2024-02-21,Studio Tours,Behind-the-Scenes Experience,217.31,1st Party - Studio Tours,cust00151@email.com,25-34,Prefer not to say,International
TXN000366,CUST00716,2024-02-21,Consumer Products,Merchandise - Collectibles,37.04,3rd Party - Target,,,,Southwest
TXN000367,CUST00097,2024-02-21,Theatrical,Space Odyssey 2,25.26,3rd Party - Cinemark,,,,Southwest
TXN000368,CUST00170,2024-02-21,Streaming,Annual Subscription,129.75,1st Party - Streaming Platform,cust00170@email.com,55+,F,South
TXN000369,CUST00145,2024-02-21,Consumer Products,Merchandise - Toys,77.86,3rd Party - Target,,,,Southwest
